time,hvac_reaAhu_PFanSup_y,hvac_reaAhu_PPumCoo_y,hvac_reaAhu_PPumHea_y,heaPum_reaPHeaPum_y,heaPum_reaPPumDis_y,chi_reaPChi_y,chi_reaPPumDis_y
1970-01-31 04:17:30,635.6455724872816,0.0,29.36147498388621,19498.208040458427,510.8384819224151,0.2956099865097841,0.002211891857054836
1970-01-31 04:18:00,635.6586012824497,0.0,29.36147498388621,19493.858387991168,510.8777203605241,0.29560852795989145,0.002211891857054836
1970-01-31 04:18:30,635.6717135099449,0.0,29.36147498388621,19491.77856306293,510.91401417572416,0.2956070692363941,0.002211891857054836
1970-01-31 04:19:00,635.6849033674285,0.0,29.36147498388621,19490.958159257236,510.9475056471251,0.29560561033930544,0.002211891857054836
1970-01-31 04:19:30,635.6981649685443,0.0,29.36147498388621,19490.7955999052,510.9783289864833,0.295604151268638,0.002211891857054836
1970-01-31 04:20:00,635.7114923415038,0.0,29.36147498388621,19490.94426891016,511.00660955801806,0.2956026920244038,0.002211891857054836
1970-01-31 04:20:30,635.7248794285288,0.0,29.36147498388621,19491.213401679426,511.0324642452555,0.2956012326066189,0.002211891857054836
1970-01-31 04:21:00,635.7383200872886,0.0,29.36147498388621,19491.487308909047,511.0560024707967,0.29559977301529317,0.002211891857054836
1970-01-31 04:21:30,635.7518080872048,0.0,29.36147498388621,19491.69660388409,511.07732593619664,0.29559831325043995,0.002211891857054836
1970-01-31 04:22:00,635.7653371150648,0.0,29.36147498388621,19491.79539206782,511.0965302244224,0.2955968533120751,0.002211891857054836
1970-01-31 04:22:30,635.7789007688951,0.0,29.36147498388621,19491.754731271147,511.11370367204717,0.29559539320020883,0.002211891857054836
1970-01-31 04:23:00,635.792492567165,0.0,29.36147498388621,19491.55278504274,511.1289304142002,0.29559393291485564,0.002211891857054836
1970-01-31 04:23:30,635.8061059249711,0.0,29.36147498388621,19491.175521066485,511.14228713852685,0.2955924724560286,0.002211891857054836
1970-01-31 04:24:00,635.8197342006565,0.0,29.36147498388621,19490.611487048645,511.1538472818641,0.2955910118237394,0.002211891857054836
1970-01-31 04:24:30,635.8333706522604,0.0,29.36147498388621,19489.85181914317,511.163680326521,0.2955895510180038,0.002211891857054836
1970-01-31 04:25:00,635.8470084534636,0.0,29.36147498388621,19488.890136710554,511.1718513962353,0.29558809003883096,0.002211891857054836
1970-01-31 04:25:30,635.8606407036366,0.0,29.36147498388621,19487.721958136386,511.1784218104408,0.29558662888623793,0.002211891857054836
1970-01-31 04:26:00,635.8742604159567,0.0,29.36147498388621,19486.344257539895,511.1834495698517,0.29558516756023506,0.002211891857054836
1970-01-31 04:26:30,635.8878605211809,0.0,29.36147498388621,19484.75517423392,511.18698971861124,0.2955837060608367,0.002211891857054836
1970-01-31 04:27:00,635.9014338728767,0.0,29.36147498388621,19482.95382930835,511.1890946242522,0.29558224438805614,0.002211891857054836
1970-01-31 04:27:30,635.9149732574724,0.0,29.36147498388621,19480.94019676211,511.189814213834,0.29558078254190484,0.002211891857054836
1970-01-31 04:28:00,635.9284713762814,0.0,29.36147498388621,19478.714996194372,511.1891961843486,0.2955793205223973,0.002211891857054836
1970-01-31 04:28:30,635.9419208580513,0.0,29.36147498388621,19476.279594518677,511.18728619289624,0.29557785832954664,0.002211891857054836
1970-01-31 04:29:00,635.9553142632413,0.0,29.36147498388621,19473.635915282433,511.18412802788373,0.29557639596336466,0.002211891857054836
1970-01-31 04:29:30,635.9686440785174,0.0,29.36147498388621,19470.786357117748,511.17976376205763,0.2955749334238657,0.002211891857054836
1970-01-31 04:30:00,635.9819027366888,0.0,29.36147498388621,19467.733722068835,511.17423388863784,0.2955734707110613,0.002211891857054836
1970-01-31 04:30:30,635.995082593394,0.0,29.36147498388621,19464.481153320212,511.1675774421233,0.29557200782496595,0.002211891857054836
1970-01-31 04:31:00,636.0081759435103,0.0,29.36147498388621,19461.032081154055,511.15983210535427,0.29557054476559297,0.002211891857054836
1970-01-31 04:31:30,636.0211750271967,0.0,29.36147498388621,19457.390175915072,511.15103430440234,0.2955690815329539,0.002211891857054836
1970-01-31 04:32:00,636.0340720280942,0.0,29.36147498388621,19453.559306963543,511.1412192925639,0.2955676181270631,0.002211891857054836
1970-01-31 04:32:30,636.0468590765452,0.0,29.36147498388621,19449.543506778424,511.13042122474826,0.29556615454793367,0.002211891857054836
1970-01-31 04:33:00,636.0595282536473,0.0,29.36147498388621,19445.34693953245,511.1186732232887,0.2955646907955774,0.002211891857054836
1970-01-31 04:33:30,636.0720715900073,0.0,29.36147498388621,19440.97372732009,511.10600743533536,0.2955632268700072,0.002211891857054836
1970-01-31 04:34:00,636.0844810860563,0.0,29.36147498388621,19436.428334180164,511.09245508638276,0.295561762771239,0.002211891857054836
1970-01-31 04:34:30,636.0967486948259,0.0,29.36147498388621,19431.71525056177,511.0780465251077,0.29556029849928167,0.002211891857054836
1970-01-31 04:35:00,636.1088663329168,0.0,29.36147498388621,19426.838935470154,511.0628112637649,0.29555883405415234,0.002211891857054836
1970-01-31 04:35:30,636.1208258895122,0.0,29.36147498388621,19421.803839083776,511.04677801424134,0.29555736943586,0.002211891857054836
1970-01-31 04:36:00,636.1326192262827,0.0,29.36147498388621,19416.614420614475,511.02997472019223,0.2955559046444218,0.002211891857054836
1970-01-31 04:36:30,636.1442381875155,0.0,29.36147498388621,19411.275146122,511.0124285857445,0.2955544396798481,0.002211891857054836
1970-01-31 04:37:00,636.1556745954776,0.0,29.36147498388621,19405.7904757653,510.9941661011819,0.29555297454215196,0.002211891857054836
1970-01-31 04:37:30,636.1669202604481,0.0,29.36147498388621,19400.164849965317,510.9752130660272,0.2955515092313478,0.002211891857054836
1970-01-31 04:38:00,636.1779669867343,0.0,29.36147498388621,19394.402678258466,510.95559460990694,0.29555004374744737,0.002211891857054836
1970-01-31 04:38:30,636.1888065759829,0.0,29.36147498388621,19388.50833091162,510.93533521144747,0.2955485780904648,0.002211891857054836
1970-01-31 04:39:00,636.1994308324558,0.0,29.36147498388621,19382.48613232772,510.9144587155239,0.2955471122604121,0.002211891857054836
1970-01-31 04:39:30,636.2098315686836,0.0,29.36147498388621,19376.34035548457,510.8929883490829,0.2955456462573035,0.002211891857054836
1970-01-31 04:40:00,636.2200006111141,0.0,29.36147498388621,19370.075217064972,510.8709467357459,0.29554418008115085,0.002211891857054836
1970-01-31 04:40:30,636.2299298055472,0.0,29.36147498388621,19363.69487317911,510.84835590940395,0.29554271373196833,0.002211891857054836
1970-01-31 04:41:00,636.2396110233483,0.0,29.36147498388621,19357.20341564287,510.82523732692187,0.29554124720976777,0.002211891857054836
1970-01-31 04:41:30,636.2490361672013,0.0,29.36147498388621,19350.604868782037,510.80161188010544,0.29553978051456364,0.002211891857054836
1970-01-31 04:42:00,636.2581971774199,0.0,29.36147498388621,19343.90318671274,510.7774999070774,0.2955383136463675,0.002211891857054836
1970-01-31 04:42:30,636.2670860381256,0.0,29.36147498388621,19337.102251046366,510.75292120313196,0.29553684660519247,0.002211891857054836
1970-01-31 04:43:00,636.2756947838466,0.0,29.36147498388621,19330.20586896838,510.7278950311484,0.2955353793910529,0.002211891857054836
1970-01-31 04:43:30,636.2840155061369,0.0,29.36147498388621,19323.217771652242,510.70244013168855,0.29553391200396045,0.002211891857054836
1970-01-31 04:44:00,636.2920403600795,0.0,29.36147498388621,19316.141612972,510.6765747327815,0.29553244444392973,0.002211891857054836
1970-01-31 04:44:30,636.2997615708775,0.0,29.36147498388621,19308.98096848273,510.6503165594903,0.2955309767109722,0.002211891857054836
1970-01-31 04:45:00,636.3071714427656,0.0,29.36147498388621,19301.739334642258,510.62368284328215,0.295529508805101,0.002211891857054836
1970-01-31 04:45:30,636.3142623630135,0.0,29.36147498388621,19294.420128250982,510.5966903312591,0.2955280407263305,0.002211891857054836
1970-01-31 04:46:00,636.3210268109218,0.0,29.36147498388621,19287.0266860886,510.5693552952586,0.2955265724746723,0.002211891857054836
1970-01-31 04:46:30,636.3274573654464,0.0,29.36147498388621,19279.56226472388,510.54169354085406,0.295525104050141,0.002211891857054836
1970-01-31 04:47:00,636.3335467119541,0.0,29.36147498388621,19272.030040487,510.51372041628474,0.295523635452748,0.002211891857054836
