time,oveTSet_u,reaTZon_y
1970-01-17 23:53:00,294.35,293.05160178399797
1970-01-17 23:53:30,294.35,293.0549212954487
1970-01-17 23:54:00,294.35,293.05823879416585
1970-01-17 23:54:30,294.35,293.0615542830422
1970-01-17 23:55:00,294.35,293.0648677648554
1970-01-17 23:55:30,294.35,293.0681792422644
1970-01-17 23:56:00,294.35,293.07148871780504
1970-01-17 23:56:30,294.35,293.0747961938866
1970-01-17 23:57:00,294.35,293.0781016727881
1970-01-17 23:57:30,294.35,293.08140515665514
1970-01-17 23:58:00,294.35,293.0847066474961
1970-01-17 23:58:30,294.35,293.0880061471795
1970-01-17 23:59:00,294.35,293.0913036574308
1970-01-17 23:59:30,294.35,293.09459917982934
1970-01-18 00:00:00,294.35,293.097892715806
1970-01-18 00:00:30,294.35,293.10118365488415
1970-01-18 00:01:00,294.35,293.104473256939
1970-01-18 00:01:30,294.35,293.10776180784353
1970-01-18 00:02:00,294.35,293.1110493574398
1970-01-18 00:02:30,294.35,293.114336071701
1970-01-18 00:03:00,294.35,293.1176222464377
1970-01-18 00:03:30,294.35,293.1209080597203
1970-01-18 00:04:00,294.35,293.1241936930559
1970-01-18 00:04:30,294.35,293.1274793169162
1970-01-18 00:05:00,294.35,293.13076508805807
1970-01-18 00:05:30,294.35,293.1340511495084
1970-01-18 00:06:00,294.35,293.1373376313677
1970-01-18 00:06:30,294.35,293.1406246518099
1970-01-18 00:07:00,294.35,293.1439123180742
1970-01-18 00:07:30,294.35,293.1472007273869
1970-01-18 00:08:00,294.35,293.1504899677996
1970-01-18 00:08:30,294.35,293.15378011894427
1970-01-18 00:09:00,294.35,293.1570712527124
1970-01-18 00:09:30,294.35,293.160363433865
1970-01-18 00:10:00,294.35,293.1636567205799
1970-01-18 00:10:30,294.35,293.1669511649437
1970-01-18 00:11:00,294.35,293.17024681339376
1970-01-18 00:11:30,294.35,293.17354370711485
1970-01-18 00:12:00,294.35,293.17684188239673
1970-01-18 00:12:30,294.35,293.1801413709547
1970-01-18 00:13:00,294.35,293.183442200219
1970-01-18 00:13:30,294.35,293.18674439359484
1970-01-18 00:14:00,294.35,293.19004797069624
1970-01-18 00:14:30,294.35,293.1933529475575
1970-01-18 00:15:00,294.35,293.19665933682313
1970-01-18 00:15:30,294.35,293.1999671479192
1970-01-18 00:16:00,294.35,293.2032763872086
1970-01-18 00:16:30,294.35,293.20658705812974
1970-01-18 00:17:00,294.35,293.20989916132316
1970-01-18 00:17:30,294.35,293.2132126947449
1970-01-18 00:18:00,294.35,293.21652765376933
1970-01-18 00:18:30,294.35,293.21984403128164
1970-01-18 00:19:00,294.35,293.22316181776193
1970-01-18 00:19:30,294.35,293.22648100136075
1970-01-18 00:20:00,294.35,293.22980156796757
1970-01-18 00:20:30,294.35,293.23312350127236
1970-01-18 00:21:00,294.35,293.2364467828217
1970-01-18 00:21:30,294.35,293.2397713920691
1970-01-18 00:22:00,294.35,293.24309730642045
1970-01-18 00:22:30,294.35,293.24642450127544
1970-01-18 00:23:00,294.35,293.2497529500556
1970-01-18 00:23:30,294.35,293.2530826242628
1970-01-18 00:24:00,294.35,293.2564134934885
1970-01-18 00:24:30,294.35,293.25974552544454
1970-01-18 00:25:00,294.35,293.26307868598826
1970-01-18 00:25:30,294.35,293.26641293914514
1970-01-18 00:26:00,294.35,293.26974824712863
1970-01-18 00:26:30,294.35,293.2730845703579
1970-01-18 00:27:00,294.35,293.2764218674744
1970-01-18 00:27:30,294.35,293.27976009535536
1970-01-18 00:28:00,294.35,293.28309920912704
1970-01-18 00:28:30,294.35,293.2864391621762
1970-01-18 00:29:00,294.35,293.2897799061599
1970-01-18 00:29:30,294.35,293.29312139101467
1970-01-18 00:30:00,294.35,293.2964635649648
1970-01-18 00:30:30,294.35,293.299806374529
1970-01-18 00:31:00,294.35,293.30314976452684
1970-01-18 00:31:30,294.35,293.30649367808417
1970-01-18 00:32:00,294.35,293.3098380566379
1970-01-18 00:32:30,294.35,293.3131828399404
1970-01-18 00:33:00,294.35,293.3165279660627
1970-01-18 00:33:30,294.35,293.319873371398
1970-01-18 00:34:00,294.35,293.3232189906644
1970-01-18 00:34:30,294.35,293.3265647569067
1970-01-18 00:35:00,294.35,293.329910601499
1970-01-18 00:35:30,294.35,293.3332564541461
1970-01-18 00:36:00,294.35,293.33660224288457
1970-01-18 00:36:30,294.35,293.3399478940844
1970-01-18 00:37:00,294.35,293.34329333244966
1970-01-18 00:37:30,294.35,293.34663848101934
1970-01-18 00:38:00,294.35,293.34998326116806
1970-01-18 00:38:30,294.35,293.35332759260655
1970-01-18 00:39:00,294.35,293.3566713933817
1970-01-18 00:39:30,294.35,293.36001457987777
1970-01-18 00:40:00,294.35,293.36335706681575
1970-01-18 00:40:30,294.35,293.3666987672542
1970-01-18 00:41:00,294.35,293.37003959258925
1970-01-18 00:41:30,294.35,293.373379452555
1970-01-18 00:42:00,294.35,293.37671825522364
1970-01-18 00:42:30,294.35,293.38005590700567
1970-01-18 00:43:00,294.35,293.38339231265047
1970-01-18 00:43:30,294.35,293.38672737524644
1970-01-18 00:44:00,294.35,293.3900609962216
1970-01-18 00:44:30,294.35,293.393393075344
1970-01-18 00:45:00,294.35,293.39672351072244
1970-01-18 00:45:30,294.35,293.40005219880703
1970-01-18 00:46:00,294.35,293.4033790343984
1970-01-18 00:46:30,294.35,293.4067039106617
1970-01-18 00:47:00,294.35,293.4100267191105
1970-01-18 00:47:30,294.35,293.41334734960236
1970-01-18 00:48:00,294.35,293.41666569033737
1970-01-18 00:48:30,294.35,293.41998162785984
1970-01-18 00:49:00,294.35,293.42329504705947
1970-01-18 00:49:30,294.35,293.4266058311737
1970-01-18 00:50:00,294.35,293.42991386179006
1970-01-18 00:50:30,294.35,293.4332190188485
1970-01-18 00:51:00,294.35,293.43652118064415
1970-01-18 00:51:30,294.35,293.4398202238307
1970-01-18 00:52:00,294.35,293.44311602342276
1970-01-18 00:52:30,294.35,293.44640845280026
1970-01-18 00:53:00,294.35,293.44969738355655
1970-01-18 00:53:30,294.35,293.45298268592984
1970-01-18 00:54:00,294.35,293.45626422845794
1970-01-18 00:54:30,294.35,293.4595418780338
1970-01-18 00:55:00,294.35,293.4628154999283
1970-01-18 00:55:30,294.35,293.46608495780185
1970-01-18 00:56:00,294.35,293.4693501137124
1970-01-18 00:56:30,294.35,293.4726108281228
1970-01-18 00:57:00,294.35,293.47586695990844
1970-01-18 00:57:30,294.35,293.47911836636456
1970-01-18 00:58:00,294.35,293.482364903215
1970-01-18 00:58:30,294.35,293.4856064246211
1970-01-18 00:59:00,294.35,293.4888427831916
1970-01-18 00:59:30,294.35,293.4920738299937
1970-01-18 01:00:00,294.35,293.4952994145648
1970-01-18 01:00:30,294.35,293.4985188315873
1970-01-18 01:01:00,294.35,293.50173344034056
1970-01-18 01:01:30,294.35,293.50494287389546
1970-01-18 01:02:00,294.35,293.50814721932477
1970-01-18 01:02:30,294.35,293.5113466099559
1970-01-18 01:03:00,294.35,293.51454117703753
1970-01-18 01:03:30,294.35,293.5177310449195
1970-01-18 01:04:00,294.35,293.5209163301113
1970-01-18 01:04:30,294.35,293.52409714160024
1970-01-18 01:05:00,294.35,293.52727358153936
1970-01-18 01:05:30,294.35,293.53044574600835
1970-01-18 01:06:00,294.35,293.5336137257541
1970-01-18 01:06:30,294.35,293.53677760688345
1970-01-18 01:07:00,294.35,293.53993747151077
1970-01-18 01:07:30,294.35,293.54309339836345
1970-01-18 01:08:00,294.35,293.54624546335697
1970-01-18 01:08:30,294.35,293.54939374014873
1970-01-18 01:09:00,294.35,293.5525383006831
1970-01-18 01:09:30,294.35,293.55567921574055
1970-01-18 01:10:00,294.35,293.5588165555042
1970-01-18 01:10:30,294.35,293.56195039016455
1970-01-18 01:11:00,294.35,293.56508079058267
1970-01-18 01:11:30,294.35,293.5682078290456
1970-01-18 01:12:00,294.35,293.5713315801554
1970-01-18 01:12:30,294.35,293.57445212191567
1970-01-18 01:13:00,294.35,293.57756953711277
1970-01-18 01:13:30,294.35,293.5806839151477
1970-01-18 01:14:00,294.35,293.58379535458255
1970-01-18 01:14:30,294.35,293.5869039668903
1970-01-18 01:15:00,294.35,293.590009882386
1970-01-18 01:15:30,294.35,293.5931132605941
1970-01-18 01:16:00,294.35,293.5962143114178
1970-01-18 01:16:30,294.35,293.59931335379804
1970-01-18 01:17:00,294.35,293.60241099496784
1970-01-18 01:17:30,294.35,293.6055068144906
1970-01-18 01:18:00,294.35,293.60860017555376
1970-01-18 01:18:30,294.35,293.6116905473987
1970-01-18 01:19:00,294.35,293.61477752104065
1970-01-18 01:19:30,294.35,293.6178607826844
1970-01-18 01:20:00,294.35,293.6209400889888
1970-01-18 01:20:30,294.35,293.624015249278
1970-01-18 01:21:00,294.35,293.6270861132444
1970-01-18 01:21:30,294.35,293.6301525623078
1970-01-18 01:22:00,294.35,293.6332145033429
1970-01-18 01:22:30,294.35,293.63627186397036
1970-01-18 01:23:00,294.35,293.63932458891634
1970-01-18 01:23:30,294.35,293.64237263713056
1970-01-18 01:24:00,294.35,293.6454159794631
1970-01-18 01:24:30,294.35,293.6484545967634
1970-01-18 01:25:00,294.35,293.651488478309
1970-01-18 01:25:30,294.35,293.6545176204946
1970-01-18 01:26:00,294.35,293.65754202573214
1970-01-18 01:26:30,294.35,293.66056170152194
1970-01-18 01:27:00,294.35,293.66357665966655
1970-01-18 01:27:30,294.35,293.6665869156024
1970-01-18 01:28:00,294.35,293.6695924878305
1970-01-18 01:28:30,294.35,293.6725933974312
1970-01-18 01:29:00,294.35,293.67558966764955
1970-01-18 01:29:30,294.35,293.67858132354166
1970-01-18 01:30:00,294.35,293.68156839167204
1970-01-18 01:30:30,294.35,293.68455089985537
1970-01-18 01:31:00,294.35,293.68752887693677
1970-01-18 01:31:30,294.35,293.6905023526358
1970-01-18 01:32:00,294.35,293.6934713573005
1970-01-18 01:32:30,294.35,293.6964359218425
1970-01-18 01:33:00,294.35,293.699396077613
1970-01-18 01:33:30,294.35,293.7023518563028
1970-01-18 01:34:00,294.35,293.70530328986115
1970-01-18 01:34:30,294.35,293.7082504104285
1970-01-18 01:35:00,294.35,293.71119325028076
1970-01-18 01:35:30,294.35,293.714131841784
1970-01-18 01:36:00,294.35,293.71706621735825
1970-01-18 01:36:30,294.35,293.7199964094476
1970-01-18 01:37:00,294.35,293.72292245049823
1970-01-18 01:37:30,294.35,293.72584437294074
1970-01-18 01:38:00,294.35,293.7287622091776
1970-01-18 01:38:30,294.35,293.731675991575
1970-01-18 01:39:00,294.35,293.7345857524575
1970-01-18 01:39:30,294.35,293.7374915241062
1970-01-18 01:40:00,294.35,293.74039333875874
1970-01-18 01:40:30,294.35,293.74329122861235
1970-01-18 01:41:00,294.35,293.7461852258275
1970-01-18 01:41:30,294.35,293.7490753625341
1970-01-18 01:42:00,294.35,293.7519616708379
1970-01-18 01:42:30,294.35,293.7548441828293
1970-01-18 01:43:00,294.35,293.75772293059106
1970-01-18 01:43:30,294.35,293.7605979462088
1970-01-18 01:44:00,294.35,293.7634692617803
1970-01-18 01:44:30,294.35,293.7663369094263
1970-01-18 01:45:00,294.35,293.7692009213014
1970-01-18 01:45:30,294.35,293.7720613296045
1970-01-18 01:46:00,294.35,293.77491816659114
1970-01-18 01:46:30,294.35,293.7777714645839
1970-01-18 01:47:00,294.35,293.7806212559847
1970-01-18 01:47:30,294.35,293.7834675732861
1970-01-18 01:48:00,294.35,293.78631044908303
1970-01-18 01:48:30,294.35,293.78914991608497
1970-01-18 01:49:00,294.35,293.7919860071273
1970-01-18 01:49:30,294.35,293.7948187551837
1970-01-18 01:50:00,294.35,293.7976481933781
1970-01-18 01:50:30,294.35,293.80047435499654
1970-01-18 01:51:00,294.35,293.80329727349977
1970-01-18 01:51:30,294.35,293.8061169825354
1970-01-18 01:52:00,294.35,293.8089335159508
1970-01-18 01:52:30,294.35,293.81174690780557
1970-01-18 01:53:00,294.35,293.8145571923849
1970-01-18 01:53:30,294.35,293.81736440421287
1970-01-18 01:54:00,294.35,293.8201685780665
1970-01-18 01:54:30,294.35,293.8229697489895
1970-01-18 01:55:00,294.35,293.82576795230773
1970-01-18 01:55:30,294.35,293.82856322364415
1970-01-18 01:56:00,294.35,293.83135559893515
1970-01-18 01:56:30,294.35,293.83414511444755
1970-01-18 01:57:00,294.35,293.83693180679654
1970-01-18 01:57:30,294.35,293.8397157129644
1970-01-18 01:58:00,294.35,293.8424968703212
1970-01-18 01:58:30,294.35,293.8452753166463
1970-01-18 01:59:00,294.35,293.84805109015167
1970-01-18 01:59:30,294.35,293.8508242295072
1970-01-18 02:00:00,294.35,293.85359477386817
1970-01-18 02:00:30,294.35,293.8563623003999
1970-01-18 02:01:00,294.35,293.8591276053178
1970-01-18 02:01:30,294.35,293.86189045800734
1970-01-18 02:02:00,294.35,293.8646508186285
1970-01-18 02:02:30,294.35,293.8674087284993
1970-01-18 02:03:00,294.35,293.87016424824265
1970-01-18 02:03:30,294.35,293.87291745350194
1970-01-18 02:04:00,294.35,293.875668432631
1970-01-18 02:04:30,294.35,293.8784172850393
1970-01-18 02:05:00,294.35,293.88116411978183
1970-01-18 02:05:30,294.35,293.8839090542772
1970-01-18 02:06:00,294.35,293.8866522131201
1970-01-18 02:06:30,294.35,293.889393726986
1970-01-18 02:07:00,294.35,293.8921337316326
1970-01-18 02:07:30,294.35,293.8948723670033
1970-01-18 02:08:00,294.35,293.89760977644335
1970-01-18 02:08:30,294.35,293.90034610603715
1970-01-18 02:09:00,294.35,293.9030815040809
1970-01-18 02:09:30,294.35,293.9058161207083
1970-01-18 02:10:00,294.35,293.9085501076984
1970-01-18 02:10:30,294.35,293.911283618503
1970-01-18 02:11:00,294.35,293.9140168085623
1970-01-18 02:11:30,294.35,293.9167498360101
1970-01-18 02:12:00,294.35,293.9194828629536
1970-01-18 02:12:30,294.35,293.9222160576604
1970-01-18 02:13:00,294.35,293.9249495983279
1970-01-18 02:13:30,294.35,293.9276836799762
1970-01-18 02:14:00,294.35,293.9304185287682
1970-01-18 02:14:30,294.35,293.93315444133987
1970-01-18 02:15:00,294.35,293.9358919233687
1970-01-18 02:15:30,294.35,293.93863077882645
1970-01-18 02:16:00,294.35,293.94137062612134
1970-01-18 02:16:30,294.35,293.94411114239324
1970-01-18 02:17:00,294.35,293.94685207949544
1970-01-18 02:17:30,294.35,293.94959324779654
1970-01-18 02:18:00,294.35,293.95233450033106
1970-01-18 02:18:30,294.35,293.9550757212875
1970-01-18 02:19:00,294.35,293.9578168180096
1970-01-18 02:19:30,294.35,293.96055771534407
1970-01-18 02:20:00,294.35,293.96329835151573
1970-01-18 02:20:30,294.35,293.96603867501665
1970-01-18 02:21:00,294.35,293.9687786421975
1970-01-18 02:21:30,294.35,293.97151821536625
1970-01-18 02:22:00,294.35,293.9742573612674
1970-01-18 02:22:30,294.35,293.976996049857
1970-01-18 02:23:00,294.35,293.9797342533102
1970-01-18 02:23:30,294.35,293.98247194521974
1970-01-18 02:24:00,294.35,293.9852090999482
1970-01-18 02:24:30,294.35,293.9879456921095
1970-01-18 02:25:00,294.35,293.9906816961577
1970-01-18 02:25:30,294.35,293.9934170860648
1970-01-18 02:26:00,294.35,293.99615183507495
1970-01-18 02:26:30,294.35,293.998885915522
1970-01-18 02:27:00,294.35,294.0016192987006
1970-01-18 02:27:30,294.35,294.0043519547821
1970-01-18 02:28:00,294.35,294.00708385276926
1970-01-18 02:28:30,294.35,294.00981496048087
1970-01-18 02:29:00,294.35,294.01254524456374
1970-01-18 02:29:30,294.35,294.01527467052637
1970-01-18 02:30:00,294.35,294.0180032027887
1970-01-18 02:30:30,294.35,294.02073080474725
1970-01-18 02:31:00,294.35,294.0234574388501
1970-01-18 02:31:30,294.35,294.02618306669183
1970-01-18 02:32:00,294.35,294.02890764906954
1970-01-18 02:32:30,294.35,294.0316311461054
1970-01-18 02:33:00,294.35,294.03435351733697
1970-01-18 02:33:30,294.35,294.03707472181156
1970-01-18 02:34:00,294.35,294.03979471818
1970-01-18 02:34:30,294.35,294.0425134647887
1970-01-18 02:35:00,294.35,294.04523091976887
1970-01-18 02:35:30,294.35,294.04794704112214
1970-01-18 02:36:00,294.35,294.05066178680056
1970-01-18 02:36:30,294.35,294.0533751147816
1970-01-18 02:37:00,294.35,294.0560869831372
1970-01-18 02:37:30,294.35,294.0587973500958
1970-01-18 02:38:00,294.35,294.061506174098
1970-01-18 02:38:30,294.35,294.06421341384504
1970-01-18 02:39:00,294.35,294.0669190283393
1970-01-18 02:39:30,294.35,294.06962297691786
1970-01-18 02:40:00,294.35,294.0723252192777
1970-01-18 02:40:30,294.35,294.07502571549406
1970-01-18 02:41:00,294.35,294.0777244260301
1970-01-18 02:41:30,294.35,294.0804213117393
1970-01-18 02:42:00,294.35,294.08311633386063
1970-01-18 02:42:30,294.35,294.08580945400547
1970-01-18 02:43:00,294.35,294.08850063413786
1970-01-18 02:43:30,294.35,294.09118983654736
1970-01-18 02:44:00,294.35,294.0938770238157
1970-01-18 02:44:30,294.35,294.09656215877584
1970-01-18 02:45:00,294.35,294.0992452044662
1970-01-18 02:45:30,294.35,294.1019261240777
1970-01-18 02:46:00,294.35,294.10460488089655
1970-01-18 02:46:30,294.35,294.1072814382413
1970-01-18 02:47:00,294.35,294.10995575939535
1970-01-18 02:47:30,294.35,294.1126278075358
1970-01-18 02:48:00,294.35,294.1152975456582
1970-01-18 02:48:30,294.35,294.1179649364983
1970-01-18 02:49:00,294.35,294.1206299424513
1970-01-18 02:49:30,294.35,294.12329252548875
1970-01-18 02:50:00,294.35,294.12595264707477
1970-01-18 02:50:30,294.35,294.1286102680802
1970-01-18 02:51:00,294.35,294.1312653486972
1970-01-18 02:51:30,294.35,294.1339178483539
1970-01-18 02:52:00,294.35,294.13656772563024
1970-01-18 02:52:30,294.35,294.1392149381746
1970-01-18 02:53:00,294.35,294.1418594426231
1970-01-18 02:53:30,294.35,294.1445011945218
1970-01-18 02:54:00,294.35,294.1471401482516
1970-01-18 02:54:30,294.35,294.1497762569576
1970-01-18 02:55:00,294.35,294.152409472483
1970-01-18 02:55:30,294.35,294.155039745308
1970-01-18 02:56:00,294.35,294.15766702449446
1970-01-18 02:56:30,294.35,294.16029125763737
1970-01-18 02:57:00,294.35,294.1629123908226
1970-01-18 02:57:30,294.35,294.16553036859233
1970-01-18 02:58:00,294.35,294.16814513391876
1970-01-18 02:58:30,294.35,294.1707566281858
1970-01-18 02:59:00,294.35,294.1733647911803
1970-01-18 02:59:30,294.35,294.17596956109156
1970-01-18 03:00:00,294.35,294.17857087452217
1970-01-18 03:00:30,294.35,294.1811673675813
1970-01-18 03:01:00,294.35,294.1837618771675
1970-01-18 03:01:30,294.35,294.1863534405153
1970-01-18 03:02:00,294.35,294.1889422080037
1970-01-18 03:02:30,294.35,294.1915283609757
1970-01-18 03:03:00,294.35,294.1941120809631
1970-01-18 03:03:30,294.35,294.19669354217365
1970-01-18 03:04:00,294.35,294.19927290977944
1970-01-18 03:04:30,294.35,294.2018503400319
1970-01-18 03:05:00,294.35,294.20442598088414
1970-01-18 03:05:30,294.35,294.2069999726933
1970-01-18 03:06:00,294.35,294.2095724488711
1970-01-18 03:06:30,294.35,294.212143536452
1970-01-18 03:07:00,294.35,294.21471335657805
1970-01-18 03:07:30,294.35,294.2172818644476
1970-01-18 03:08:00,294.35,294.2198494222654
1970-01-18 03:08:30,294.35,294.2224160646123
1970-01-18 03:09:00,294.35,294.2249818652232
1970-01-18 03:09:30,294.35,294.22754688746727
1970-01-18 03:10:00,294.35,294.2301111893598
1970-01-18 03:10:30,294.35,294.23267481769955
1970-01-18 03:11:00,294.35,294.2352378046985
1970-01-18 03:11:30,294.35,294.237800169464
1970-01-18 03:12:00,294.35,294.240361920361
1970-01-18 03:12:30,294.35,294.2429230568491
1970-01-18 03:13:00,294.35,294.24548357068124
1970-01-18 03:13:30,294.35,294.2480434467021
1970-01-18 03:14:00,294.35,294.25060266345537
1970-01-18 03:14:30,294.35,294.253161193703
1970-01-18 03:15:00,294.35,294.25571900489285
1970-01-18 03:15:30,294.35,294.2582760595815
1970-01-18 03:16:00,294.35,294.26083231581475
1970-01-18 03:16:30,294.35,294.26338772746675
1970-01-18 03:17:00,294.35,294.26594224454436
1970-01-18 03:17:30,294.35,294.2684958134602
1970-01-18 03:18:00,294.35,294.2710483772788
1970-01-18 03:18:30,294.35,294.27359987594
1970-01-18 03:19:00,294.35,294.2761502464608
1970-01-18 03:19:30,294.35,294.2786994231194
1970-01-18 03:20:00,294.35,294.2812473376223
1970-01-18 03:20:30,294.35,294.2837939192562
1970-01-18 03:21:00,294.35,294.2863390950273
1970-01-18 03:21:30,294.35,294.2888827897872
1970-01-18 03:22:00,294.35,294.29142492634855
1970-01-18 03:22:30,294.35,294.2939654255907
1970-01-18 03:23:00,294.35,294.29650420655605
1970-01-18 03:23:30,294.35,294.2990411865378
1970-01-18 03:24:00,294.35,294.3015762811614
1970-01-18 03:24:30,294.35,294.30410940445745
1970-01-18 03:25:00,294.35,294.30664046893025
1970-01-18 03:25:30,294.35,294.3091693856188
1970-01-18 03:26:00,294.35,294.311696064154
1970-01-18 03:26:30,294.35,294.3142204128105
1970-01-18 03:27:00,294.35,294.3167423385544
1970-01-18 03:27:30,294.35,294.3192617470862
1970-01-18 03:28:00,294.35,294.3217785428819
1970-01-18 03:28:30,294.35,294.32429262922847
1970-01-18 03:29:00,294.35,294.32680390825817
1970-01-18 03:29:30,294.35,294.32931228097914
1970-01-18 03:30:00,294.35,294.3318176473032
1970-01-18 03:30:30,294.35,294.3343199060723
1970-01-18 03:31:00,294.35,294.336818955082
1970-01-18 03:31:30,294.35,294.3393146911028
1970-01-18 03:32:00,294.35,294.3418070099007
1970-01-18 03:32:30,294.35,294.34429580625505
1970-01-18 03:33:00,294.35,294.34678097397546
1970-01-18 03:33:30,294.35,294.34926240591733
1970-01-18 03:34:00,294.35,294.3517399939959
1970-01-18 03:34:30,294.35,294.35421362919936
1970-01-18 03:35:00,294.35,294.3566832016009
1970-01-18 03:35:30,294.35,294.35914860036974
1970-01-18 03:36:00,294.35,294.36160971378143
1970-01-18 03:36:30,294.35,294.36406642922753
1970-01-18 03:37:00,294.35,294.3665186332243
1970-01-18 03:37:30,294.35,294.36896621142114
1970-01-18 03:38:00,294.35,294.3714090486079
1970-01-18 03:38:30,294.35,294.37384702872293
1970-01-18 03:39:00,294.35,294.37628003485963
1970-01-18 03:39:30,294.35,294.37870794927244
1970-01-18 03:40:00,294.35,294.38113065338365
1970-01-18 03:40:30,294.35,294.3835480277893
1970-01-18 03:41:00,294.35,294.3859599522649
1970-01-18 03:41:30,294.35,294.38836630577117
1970-01-18 03:42:00,294.35,294.39076696645947
1970-01-18 03:42:30,294.35,294.39316181167726
1970-01-18 03:43:00,294.35,294.39555071797344
1970-01-18 03:43:30,294.35,294.3979335611035
1970-01-18 03:44:00,294.35,294.40031021603534
1970-01-18 03:44:30,294.35,294.402680556954
1970-01-18 03:45:00,294.35,294.40504445726765
1970-01-18 03:45:30,294.35,294.4074017896129
1970-01-18 03:46:00,294.35,294.40975242586035
1970-01-18 03:46:30,294.35,294.4120962371203
1970-01-18 03:47:00,294.35,294.41443309374904
1970-01-18 03:47:30,294.35,294.41676286535403
1970-01-18 03:48:00,294.35,294.41908542080114
1970-01-18 03:48:30,294.35,294.4214006282202
1970-01-18 03:49:00,294.35,294.4237083550122
1970-01-18 03:49:30,294.35,294.42600846785535
1970-01-18 03:50:00,294.35,294.42830083271315
1970-01-18 03:50:30,294.35,294.43058531484076
1970-01-18 03:51:00,294.35,294.4328617787928
1970-01-18 03:51:30,294.35,294.43513008843126
1970-01-18 03:52:00,294.35,294.4373901069335
1970-01-18 03:52:30,294.35,294.43964169680027
1970-01-18 03:53:00,294.35,294.44188471986456
1970-01-18 03:53:30,294.35,294.4441190373003
1970-01-18 03:54:00,294.35,294.4463445096319
1970-01-18 03:54:30,294.35,294.4485609967429
1970-01-18 03:55:00,294.35,294.45076835788666
1970-01-18 03:55:30,294.35,294.4529664516957
1970-01-18 03:56:00,294.35,294.4551551361924
1970-01-18 03:56:30,294.35,294.4573342687996
1970-01-18 03:57:00,294.35,294.4595037063518
1970-01-18 03:57:30,294.35,294.46166330510624
1970-01-18 03:58:00,294.35,294.46381292075466
1970-01-18 03:58:30,294.35,294.4659524084352
1970-01-18 03:59:00,294.35,294.46808162274533
1970-01-18 03:59:30,294.35,294.4702004177535
1970-01-18 04:00:00,294.35,294.4723086470133
1970-01-18 04:00:30,294.35,294.47440473239476
1970-01-18 04:01:00,294.35,294.4764915013393
1970-01-18 04:01:30,294.35,294.47856800118313
1970-01-18 04:02:00,294.35,294.4806341866886
1970-01-18 04:02:30,294.35,294.482690117149
1970-01-18 04:03:00,294.35,294.48473586656905
1970-01-18 04:03:30,294.35,294.48677150849994
1970-01-18 04:04:00,294.35,294.48879711153285
1970-01-18 04:04:30,294.35,294.4908127383277
1970-01-18 04:05:00,294.35,294.49281844577746
1970-01-18 04:05:30,294.35,294.49481428550087
1970-01-18 04:06:00,294.35,294.4968003043978
1970-01-18 04:06:30,294.35,294.4987765451819
1970-01-18 04:07:00,294.35,294.5007430468666
1970-01-18 04:07:30,294.35,294.5026998452012
1970-01-18 04:08:00,294.35,294.5046469730594
1970-01-18 04:08:30,294.35,294.5065844607843
1970-01-18 04:09:00,294.35,294.508512336496
1970-01-18 04:09:30,294.35,294.5104306263639
1970-01-18 04:10:00,294.35,294.5123393548504
1970-01-18 04:10:30,294.35,294.5142385449258
1970-01-18 04:11:00,294.35,294.51612821826143
1970-01-18 04:11:30,294.35,294.51800839540067
1970-01-18 04:12:00,294.35,294.5198790959115
1970-01-18 04:12:30,294.35,294.5217403385228
1970-01-18 04:13:00,294.35,294.52359214124556
1970-01-18 04:13:30,294.35,294.52543452148086
1970-01-18 04:14:00,294.35,294.52726749611685
1970-01-18 04:14:30,294.35,294.5290910816144
1970-01-18 04:15:00,294.35,294.53090529408405
1970-01-18 04:15:30,294.35,294.5327101493539
1970-01-18 04:16:00,294.35,294.53450566303127
1970-01-18 04:16:30,294.35,294.53629185055587
1970-01-18 04:17:00,294.35,294.53806872724846
1970-01-18 04:17:30,294.35,294.5398363083532
1970-01-18 04:18:00,294.35,294.54159460907533
1970-01-18 04:18:30,294.35,294.5433436446143
1970-01-18 04:19:00,294.35,294.545083430193
1970-01-18 04:19:30,294.35,294.54681398108346
1970-01-18 04:20:00,294.35,294.5485353126286
1970-01-18 04:20:30,294.35,294.5502474402617
1970-01-18 04:21:00,294.35,294.55195037952325
1970-01-18 04:21:30,294.35,294.5536441460739
1970-01-18 04:22:00,294.35,294.5553287557071
1970-01-18 04:22:30,294.35,294.557004224358
1970-01-18 04:23:00,294.35,294.55867056811184
1970-01-18 04:23:30,294.35,294.560327803209
1970-01-18 04:24:00,294.35,294.56197594605044
1970-01-18 04:24:30,294.35,294.5636150131993
1970-01-18 04:25:00,294.35,294.56524502138393
1970-01-18 04:25:30,294.35,294.566865987497
1970-01-18 04:26:00,294.35,294.5684779285955
1970-01-18 04:26:30,294.35,294.57008086189865
1970-01-18 04:27:00,294.35,294.5716748047853
1970-01-18 04:27:30,294.35,294.5732597747903
1970-01-18 04:28:00,294.35,294.57483578960023
1970-01-18 04:28:30,294.35,294.5764028670485
1970-01-18 04:29:00,294.35,294.5779610251093
1970-01-18 04:29:30,294.35,294.5795102818918
1970-01-18 04:30:00,294.35,294.5810506556332
1970-01-18 04:30:30,294.35,294.5825821646915
1970-01-18 04:31:00,294.35,294.5841048275379
1970-01-18 04:31:30,294.35,294.58561866274624
1970-01-18 04:32:00,294.35,294.5871236889919
1970-01-18 04:32:30,294.35,294.5886199250373
